transcript_id	gene_id
YIL102C-A_mRNA	YIL102C-A
YIL105W-A_mRNA	YIL105W-A
YIL108W_mRNA	YIL108W
YIL115W-A_mRNA	YIL115W-A
YIL134C-A_mRNA	YIL134C-A
YIL141W_mRNA	YIL141W
YIL142C-A_mRNA	YIL142C-A
YIL152W_mRNA	YIL152W
YIL156W-A_mRNA	YIL156W-A
YIL156W-B_mRNA	YIL156W-B
YIL156W-B_pre-mRNA	YIL156W-B
YIL161W_mRNA	YIL161W
YIL163C_mRNA	YIL163C
YIL165C_mRNA	YIL165C
YIL166C_mRNA	YIL166C
YIL167W	YIL167W
YIL169C_mRNA	YIL169C
YIL170W_mRNA	YIL170W
YIL171W_mRNA	YIL171W
YIL171W-A_mRNA	YIL171W-A
YIL174W_mRNA	YIL174W
YIL175W_mRNA	YIL175W
YIL177C_mRNA	YIL177C
YIL177C_pre-mRNA	YIL177C
YIL177W-A_mRNA	YIL177W-A
YMR152W_mRNA	YIM1
YMR151W_mRNA	YIM2
YGR172C_mRNA	YIP1
YNL044W_mRNA	YIP3
YNL044W_pre-mRNA	YIP3
YGL198W_mRNA	YIP4
YGL161C_mRNA	YIP5
YIR007W_mRNA	YIR007W
YIR014W_mRNA	YIR014W
YIR016W_mRNA	YIR016W
YIR017W-A_mRNA	YIR017W-A
YIR018C-A_mRNA	YIR018C-A
YIR020C_mRNA	YIR020C
YIR020C-B_mRNA	YIR020C-B
YIR020W-A_mRNA	YIR020W-A
YIR021W-A_mRNA	YIR021W-A
YIR023C-A_mRNA	YIR023C-A
YIR030W-A_mRNA	YIR030W-A
YIR035C_mRNA	YIR035C
YIR036W-A_mRNA	YIR036W-A
YIR040C_mRNA	YIR040C
YIR042C_mRNA	YIR042C
YIR043C	YIR043C
YJL007C_mRNA	YJL007C
YJL009W_mRNA	YJL009W
YJL015C_mRNA	YJL015C
YJL016W_mRNA	YJL016W
YJL020W-A_mRNA	YJL020W-A
YJL022W_mRNA	YJL022W
YJL026C-A_mRNA	YJL026C-A
YJL027C_mRNA	YJL027C
YJL028W_mRNA	YJL028W
YJL032W_mRNA	YJL032W
YJL043W_mRNA	YJL043W
YJL045W_mRNA	YJL045W
YJL047C-A_mRNA	YJL047C-A
YJL049W_mRNA	YJL049W
YJL052C-A_mRNA	YJL052C-A
YJL055W_mRNA	YJL055W
YJL064W_mRNA	YJL064W
YJL067W_mRNA	YJL067W
YJL068C_mRNA	YJL068C
YJL070C_mRNA	YJL070C
YJL077W-A_mRNA	YJL077W-A
YJL077W-B_mRNA	YJL077W-B
YJL086C_mRNA	YJL086C
YJL107C_mRNA	YJL107C
YJL113W_pre-mRNA	YJL113W
YJL114W_mRNA	YJL114W
YJL118W_mRNA	YJL118W
YJL119C_mRNA	YJL119C
YJL120W_mRNA	YJL120W
YJL127C-B_mRNA	YJL127C-B
YJL127W-A_mRNA	YJL127W-A
YJL132W_mRNA	YJL132W
YJL133C-A_mRNA	YJL133C-A
YJL135W_mRNA	YJL135W
YJL136W-A_mRNA	YJL136W-A
YJL144W_mRNA	YJL144W
YJL147C_mRNA	YJL147C
YJL150W_mRNA	YJL150W
YJL152W_mRNA	YJL152W
YJL156W-A_mRNA	YJL156W-A
YJL160C_mRNA	YJL160C
YJL163C_mRNA	YJL163C
YJL169W_mRNA	YJL169W
YJL171C_mRNA	YJL171C
YJL175W_mRNA	YJL175W
YJL181W_mRNA	YJL181W
YJL182C_mRNA	YJL182C
YJL193W_mRNA	YJL193W
YJL195C_mRNA	YJL195C
YJL197C-A_mRNA	YJL197C-A
YJL202C_mRNA	YJL202C
YJL206C_mRNA	YJL206C
YJL211C_mRNA	YJL211C
YJL213W_mRNA	YJL213W
YJL215C_mRNA	YJL215C
YJL218W_mRNA	YJL218W
YJL220W_mRNA	YJL220W
YJL222W-A_mRNA	YJL222W-A
YJL222W-B_mRNA	YJL222W-B
YJL225C_mRNA	YJL225C
YJL225C_pre-mRNA	YJL225C
YJL225W-A_mRNA	YJL225W-A
YJR003C_mRNA	YJR003C
YJR011C_mRNA	YJR011C
YJR012C_mRNA	YJR012C
YJR015W_mRNA	YJR015W
YJR018W_mRNA	YJR018W
YJR020W_mRNA	YJR020W
YJR023C_mRNA	YJR023C
YJR027W_pre-mRNA	YJR027W
YJR029W_pre-mRNA	YJR029W
YJR030C_mRNA	YJR030C
YJR037W_mRNA	YJR037W
YJR038C_mRNA	YJR038C
YJR039W_mRNA	YJR039W
YJR056C_mRNA	YJR056C
YJR061W_mRNA	YJR061W
YJR071W_mRNA	YJR071W
YJR079W_mRNA	YJR079W
YJR079W_pre-mRNA	YJR079W
YJR084W_mRNA	YJR084W
YJR085C_mRNA	YJR085C
YJR087W_mRNA	YJR087W
YJR096W_mRNA	YJR096W
YJR098C_mRNA	YJR098C
YJR107W_mRNA	YJR107W
YJR111C_mRNA	YJR111C
YJR112W-A_mRNA	YJR112W-A
YJR112W-A_pre-mRNA	YJR112W-A
YJR114W_mRNA	YJR114W
YJR115W_mRNA	YJR115W
YJR120W_mRNA	YJR120W
YJR124C_mRNA	YJR124C
YJR128W_mRNA	YJR128W
YJR140W-A_mRNA	YJR140W-A
YJR141W_mRNA	YJR141W
YJR142W_mRNA	YJR142W
YJR146W_mRNA	YJR146W
YJR149W_mRNA	YJR149W
YJR151W-A_mRNA	YJR151W-A
YJR154W_mRNA	YJR154W
YJR157W_mRNA	YJR157W
YJR162C_mRNA	YJR162C
YKL095W_mRNA	YJU2
YKL094W_mRNA	YJU3
YLR200W_mRNA	YKE2
YIL023C_mRNA	YKE4
YKL018C-A_mRNA	YKL018C-A
YKL023C-A_mRNA	YKL023C-A
YKL023W_mRNA	YKL023W
YKL030W_mRNA	YKL030W
YKL031W_mRNA	YKL031W
YKL033W-A_mRNA	YKL033W-A
YKL036C_mRNA	YKL036C
YKL044W_mRNA	YKL044W
YKL050C_mRNA	YKL050C
YKL053W_mRNA	YKL053W
YKL063C_mRNA	YKL063C
YKL065W-A_mRNA	YKL065W-A
YKL066W_mRNA	YKL066W
YKL068W-A_mRNA	YKL068W-A
YKL069W_mRNA	YKL069W
YKL070W_mRNA	YKL070W
YKL071W_mRNA	YKL071W
YKL075C_mRNA	YKL075C
YKL077W_mRNA	YKL077W
YKL083W_mRNA	YKL083W
YKL091C_mRNA	YKL091C
YKL096C-B_mRNA	YKL096C-B
YKL097C_mRNA	YKL097C
YKL100W-A_mRNA	YKL100W-A
YKL102C_mRNA	YKL102C
YKL106C-A_mRNA	YKL106C-A
YKL107W_mRNA	YKL107W
YKL111C_mRNA	YKL111C
YKL115C_mRNA	YKL115C
YKL118W_mRNA	YKL118W
YKL123W_mRNA	YKL123W
YKL131W_mRNA	YKL131W
YKL133C_mRNA	YKL133C
YKL136W_mRNA	YKL136W
YKL145W-A_mRNA	YKL145W-A
YKL147C_mRNA	YKL147C
YKL151C_mRNA	YKL151C
YKL153W_mRNA	YKL153W
YKL156C-A_mRNA	YKL156C-A
YKL162C_mRNA	YKL162C
YKL162C-A_mRNA	YKL162C-A
YKL165C-A_mRNA	YKL165C-A
YKL169C_mRNA	YKL169C
YKL177W_mRNA	YKL177W
YKL183C-A_mRNA	YKL183C-A
YKL202W_mRNA	YKL202W
YKL222C_mRNA	YKL222C
YKL223W_mRNA	YKL223W
YKL225W_mRNA	YKL225W
YKR005C_mRNA	YKR005C
YKR005C_pre-mRNA	YKR005C
YKR011C_mRNA	YKR011C
YKR012C_mRNA	YKR012C
YKR015C_mRNA	YKR015C
YKR018C_mRNA	YKR018C
YKR023W_mRNA	YKR023W
YKR032W_mRNA	YKR032W
YKR033C_mRNA	YKR033C
YKR040C_mRNA	YKR040C
YKR041W_mRNA	YKR041W
YKR045C_mRNA	YKR045C
YKR047W_mRNA	YKR047W
YKR051W_mRNA	YKR051W
YKR070W_mRNA	YKR070W
YKR073C_mRNA	YKR073C
YKR075C_mRNA	YKR075C
YKR075W-A_mRNA	YKR075W-A
YKR078W_mRNA	YKR078W
YKR104W_mRNA	YKR104W
YKL196C_mRNA	YKT6
YMR284W_mRNA	YKU70
YMR106C_mRNA	YKU80
YHL014C_mRNA	YLF2
YPR125W_mRNA	YLH47
YLL006W-A_mRNA	YLL006W-A
YLL007C_mRNA	YLL007C
YLL016W_mRNA	YLL016W
YLL017W_mRNA	YLL017W
YLL019W-A_mRNA	YLL019W-A
YLL020C_mRNA	YLL020C
YLL032C_mRNA	YLL032C
YLL037W_mRNA	YLL037W
YLL044W_mRNA	YLL044W
YLL047W_mRNA	YLL047W
YLL053C_mRNA	YLL053C
YLL054C_mRNA	YLL054C
YLL056C_mRNA	YLL056C
YLL058W_mRNA	YLL058W
YLL059C_mRNA	YLL059C
YLL065W_mRNA	YLL065W
YLL066C_mRNA	YLL066C
YLL066C_pre-mRNA	YLL066C
YLL066W-A_mRNA	YLL066W-A
YLL066W-B_mRNA	YLL066W-B
YLL067C_mRNA	YLL067C
YLL067C_pre-mRNA	YLL067C
YLL067W-A_mRNA	YLL067W-A
YLR001C_mRNA	YLR001C
YLR012C_mRNA	YLR012C
YLR030W_mRNA	YLR030W
YLR031W_mRNA	YLR031W
YLR035C-A_mRNA	YLR035C-A
YLR036C_mRNA	YLR036C
YLR041W_mRNA	YLR041W
YLR042C_mRNA	YLR042C
YLR046C_mRNA	YLR046C
YLR049C_mRNA	YLR049C
YLR050C_mRNA	YLR050C
YLR053C_mRNA	YLR053C
YLR072W_mRNA	YLR072W
YLR076C_mRNA	YLR076C
YLR101C_mRNA	YLR101C
YLR108C_mRNA	YLR108C
YLR111W_mRNA	YLR111W
YLR112W_mRNA	YLR112W
YLR118C_mRNA	YLR118C
YLR120W-A_mRNA	YLR120W-A
YLR122C_mRNA	YLR122C
YLR123C_mRNA	YLR123C
YLR124W_mRNA	YLR124W
YLR125W_mRNA	YLR125W
YLR126C_mRNA	YLR126C
YLR140W_mRNA	YLR140W
YLR146W-A_mRNA	YLR146W-A
YLR149C_mRNA	YLR149C
YLR149C-A_mRNA	YLR149C-A
YLR152C_mRNA	YLR152C
YLR154C-G_mRNA	YLR154C-G
YLR154C-H_mRNA	YLR154C-H
YLR154W-A_mRNA	YLR154W-A
YLR154W-B_mRNA	YLR154W-B
YLR154W-E_mRNA	YLR154W-E
YLR154W-F_mRNA	YLR154W-F
YLR156C-A_mRNA	YLR156C-A
YLR156W_mRNA	YLR156W
YLR157C-B_pre-mRNA	YLR157C-B
YLR157C-C_mRNA	YLR157C-C
YLR157W-D_mRNA	YLR157W-D
YLR157W-E_mRNA	YLR157W-E
YLR159C-A_mRNA	YLR159C-A
YLR159W_mRNA	YLR159W
YLR161W_mRNA	YLR161W
YLR162W_mRNA	YLR162W
YLR163W-A_mRNA	YLR163W-A
YLR169W_mRNA	YLR169W
YLR171W_mRNA	YLR171W
YLR173W_mRNA	YLR173W
YLR177W_mRNA	YLR177W
YLR179C_mRNA	YLR179C
YLR184W_mRNA	YLR184W
YLR194C_mRNA	YLR194C
YLR198C_mRNA	YLR198C
YLR202C_mRNA	YLR202C
YLR202C_pre-mRNA	YLR202C
YLR217W_mRNA	YLR217W
YLR222C-A_mRNA	YLR222C-A
YLR224W_mRNA	YLR224W
YLR225C_mRNA	YLR225C
YLR227W-B_pre-mRNA	YLR227W-B
YLR230W_mRNA	YLR230W
YLR232W_mRNA	YLR232W
YLR235C_mRNA	YLR235C
YLR236C_mRNA	YLR236C
YLR252W_mRNA	YLR252W
YLR255C_mRNA	YLR255C
YLR256W-A_mRNA	YLR256W-A
YLR257W_mRNA	YLR257W
YLR264C-A_mRNA	YLR264C-A
YLR269C_mRNA	YLR269C
YLR271W_mRNA	YLR271W
YLR278C_mRNA	YLR278C
YLR279W_mRNA	YLR279W
YLR280C_mRNA	YLR280C
YLR281C_mRNA	YLR281C
YLR282C_mRNA	YLR282C
YLR283W_mRNA	YLR283W
YLR285C-A_mRNA	YLR285C-A
YLR286W-A_mRNA	YLR286W-A
YLR287C_mRNA	YLR287C
YLR290C_mRNA	YLR290C
YLR294C_mRNA	YLR294C
YLR296W_mRNA	YLR296W
YLR297W_mRNA	YLR297W
YLR299C-A_mRNA	YLR299C-A
YLR302C_mRNA	YLR302C
YLR307C-A_mRNA	YLR307C-A
YLR311C_mRNA	YLR311C
YLR312C_mRNA	YLR312C
YLR317W_mRNA	YLR317W
YLR326W_mRNA	YLR326W
YLR334C_mRNA	YLR334C
YLR339C_mRNA	YLR339C
YLR342W-A_mRNA	YLR342W-A
YLR345W_mRNA	YLR345W
YLR346C_mRNA	YLR346C
YLR347W-A_mRNA	YLR347W-A
YLR349W_mRNA	YLR349W
YLR352W_mRNA	YLR352W
YLR358C_mRNA	YLR358C
YLR361C-A_mRNA	YLR361C-A
YLR363W-A_mRNA	YLR363W-A
YLR364C-A_mRNA	YLR364C-A
YLR365W_mRNA	YLR365W
YLR366W_mRNA	YLR366W
YLR374C_mRNA	YLR374C
YLR379W_mRNA	YLR379W
YLR399W-A_mRNA	YLR399W-A
YLR400W_mRNA	YLR400W
YLR402W_mRNA	YLR402W
YLR406C-A_mRNA	YLR406C-A
YLR407W_mRNA	YLR407W
YLR410W-B_pre-mRNA	YLR410W-B
YLR412C-A_mRNA	YLR412C-A
YLR415C_mRNA	YLR415C
YLR416C_mRNA	YLR416C
YLR419W_mRNA	YLR419W
YLR422W_mRNA	YLR422W
YLR428C_mRNA	YLR428C
YLR434C_mRNA	YLR434C
YLR437C-A_mRNA	YLR437C-A
YLR444C_mRNA	YLR444C
YLR446W_mRNA	YLR446W
YLR456W_mRNA	YLR456W
YLR458W_mRNA	YLR458W
YLR460C_mRNA	YLR460C
YLR462W_mRNA	YLR462W
YLR463C_mRNA	YLR463C
YLR464W_mRNA	YLR464W
YLR464W_pre-mRNA	YLR464W
YLR466C-A_mRNA	YLR466C-A
YLR466C-B_mRNA	YLR466C-B
YLR467C-A_mRNA	YLR467C-A
YPR058W_mRNA	YMC1
YBR104W_mRNA	YMC2
YML038C_mRNA	YMD8
YPR024W_mRNA	YME1
YMR302C_mRNA	YME2
YML002W_mRNA	YML002W
YML003W_mRNA	YML003W
YML007C-A_mRNA	YML007C-A
YML009C-A_mRNA	YML009C-A
YML009W-B_mRNA	YML009W-B
YML012C-A_mRNA	YML012C-A
YML018C_mRNA	YML018C
YML020W_mRNA	YML020W
YML031C-A_mRNA	YML031C-A
YML034C-A_mRNA	YML034C-A
YML037C_mRNA	YML037C
YML039W_pre-mRNA	YML039W
YML045W_pre-mRNA	YML045W
YML047W-A_mRNA	YML047W-A
YML053C_mRNA	YML053C
YML054C-A_mRNA	YML054C-A
YML057C-A_mRNA	YML057C-A
YML079W_mRNA	YML079W
YML082W_mRNA	YML082W
YML083C_mRNA	YML083C
YML084W_mRNA	YML084W
YML089C_mRNA	YML089C
YML090W_mRNA	YML090W
YML094C-A_mRNA	YML094C-A
YML096W_mRNA	YML096W
YML099W-A_mRNA	YML099W-A
YML100W-A_mRNA	YML100W-A
YML101C-A_mRNA	YML101C-A
YML108W_mRNA	YML108W
YML116W-A_mRNA	YML116W-A
YML119W_mRNA	YML119W
YML122C_mRNA	YML122C
YML131W_mRNA	YML131W
YML133C_mRNA	YML133C
YML133C_pre-mRNA	YML133C
YML133W-A_mRNA	YML133W-A
YML133W-B_mRNA	YML133W-B
YML025C_mRNA	YML6
YML025C_pre-mRNA	YML6
YMR001C-A_mRNA	YMR001C-A
YMR007W_mRNA	YMR007W
YMR010W_mRNA	YMR010W
YMR013C-A_mRNA	YMR013C-A
YMR013W-A_mRNA	YMR013W-A
YMR018W_mRNA	YMR018W
YMR027W_mRNA	YMR027W
YMR030W-A_mRNA	YMR030W-A
YMR031W-A_mRNA	YMR031W-A
YMR034C_mRNA	YMR034C
YMR045C_pre-mRNA	YMR045C
YMR046W-A_mRNA	YMR046W-A
YMR050C_pre-mRNA	YMR050C
YMR052C-A_mRNA	YMR052C-A
YMR057C_mRNA	YMR057C
YMR074C_mRNA	YMR074C
YMR075C-A_mRNA	YMR075C-A
YMR082C_mRNA	YMR082C
YMR084W_mRNA	YMR084W
YMR085W_mRNA	YMR085W
YMR086C-A_mRNA	YMR086C-A
YMR087W_mRNA	YMR087W
YMR090W_mRNA	YMR090W
YMR099C_mRNA	YMR099C
YJR110W_mRNA	YMR1
YMR102C_mRNA	YMR102C
YMR103C_mRNA	YMR103C
YMR105W-A_mRNA	YMR105W-A
YMR111C_mRNA	YMR111C
YMR114C_mRNA	YMR114C
YMR119W-A_mRNA	YMR119W-A
YMR122C_mRNA	YMR122C
YMR122W-A_mRNA	YMR122W-A
YMR130W_mRNA	YMR130W
YMR135W-A_mRNA	YMR135W-A
YMR141C_mRNA	YMR141C
YMR141W-A_mRNA	YMR141W-A
YMR144W_mRNA	YMR144W
YMR147W_mRNA	YMR147W
YMR153C-A_mRNA	YMR153C-A
YMR155W_mRNA	YMR155W
YMR158C-A_mRNA	YMR158C-A
YMR158W-B_mRNA	YMR158W-B
YMR160W_mRNA	YMR160W
YMR166C_mRNA	YMR166C
YMR172C-A_mRNA	YMR172C-A
YMR173W-A_mRNA	YMR173W-A
YMR175W-A_mRNA	YMR175W-A
YMR178W_mRNA	YMR178W
YMR181C_mRNA	YMR181C
YMR182W-A_mRNA	YMR182W-A
YMR187C_mRNA	YMR187C
YMR193C-A_mRNA	YMR193C-A
YMR194C-A_mRNA	YMR194C-A
YMR196W_mRNA	YMR196W
YMR206W_mRNA	YMR206W
YMR209C_mRNA	YMR209C
YMR210W_mRNA	YMR210W
YMR221C_mRNA	YMR221C
YMR226C_mRNA	YMR226C
YMR230W-A_mRNA	YMR230W-A
YMR242W-A_mRNA	YMR242W-A
YMR244W_mRNA	YMR244W
YMR245W_mRNA	YMR245W
YMR247W-A_mRNA	YMR247W-A
YMR252C_mRNA	YMR252C
YMR253C_mRNA	YMR253C
YMR254C_mRNA	YMR254C
YMR262W_mRNA	YMR262W
YMR265C_mRNA	YMR265C
YMR272W-A_mRNA	YMR272W-A
YMR272W-B_mRNA	YMR272W-B
YMR279C_mRNA	YMR279C
YMR290W-A_mRNA	YMR290W-A
YMR294W-A_mRNA	YMR294W-A
YMR295C_mRNA	YMR295C
YMR304C-A_mRNA	YMR304C-A
YMR306C-A_mRNA	YMR306C-A
YMR307C-A_mRNA	YMR307C-A
YFR049W_mRNA	YMR31
YMR310C_mRNA	YMR310C
YMR315W_mRNA	YMR315W
YMR315W-A_mRNA	YMR315W-A
YMR316C-A_mRNA	YMR316C-A
YMR316C-B_mRNA	YMR316C-B
YMR317W_mRNA	YMR317W
YMR320W_mRNA	YMR320W
YMR321C_mRNA	YMR321C
YMR324C_mRNA	YMR324C
YMR326C_mRNA	YMR326C
YER005W_mRNA	YND1
YOR064C_mRNA	YNG1
YHR090C_mRNA	YNG2
YKL067W_mRNA	YNK1
YNL010W_mRNA	YNL010W
YNL011C_mRNA	YNL011C
YNL013C_mRNA	YNL013C
YNL017C_mRNA	YNL017C
YNL018C_mRNA	YNL018C
YNL019C_mRNA	YNL019C
YNL024C_mRNA	YNL024C
YNL028W_mRNA	YNL028W
YNL033W_mRNA	YNL033W
YNL034W_mRNA	YNL034W
YNL035C_mRNA	YNL035C
YNL040W_mRNA	YNL040W
YNL042W-B_mRNA	YNL042W-B
YNL043C_mRNA	YNL043C
YNL046W_mRNA	YNL046W
YNL050C_mRNA	YNL050C
YNL050C_pre-mRNA	YNL050C
YNL054W-B_pre-mRNA	YNL054W-B
YNL057W_mRNA	YNL057W
YNL058C_mRNA	YNL058C
YNL067W-A_mRNA	YNL067W-A
YNL067W-B_mRNA	YNL067W-B
YNL089C_mRNA	YNL089C
YNL092W_mRNA	YNL092W
YNL095C_mRNA	YNL095C
YNL097C-B_mRNA	YNL097C-B
YNL097W-A_mRNA	YNL097W-A
YNL103W-A_mRNA	YNL103W-A
YNL108C_mRNA	YNL108C
YNL109W_mRNA	YNL109W
YNL114C_mRNA	YNL114C
YNL115C_mRNA	YNL115C
YNL120C_mRNA	YNL120C
YNL122C_mRNA	YNL122C
YNL134C_mRNA	YNL134C
YNL140C_mRNA	YNL140C
YNL143C_mRNA	YNL143C
YNL144C_mRNA	YNL144C
YNL144W-A_mRNA	YNL144W-A
YNL146C-A_mRNA	YNL146C-A
YNL146W_mRNA	YNL146W
YNL150W_mRNA	YNL150W
YNL162W-A_mRNA	YNL162W-A
YNL165W_mRNA	YNL165W
YNL170W_mRNA	YNL170W
YNL171C_mRNA	YNL171C
YNL174W_mRNA	YNL174W
YNL179C_mRNA	YNL179C
YNL181W_mRNA	YNL181W
YNL184C_mRNA	YNL184C
YNL190W_mRNA	YNL190W
YNL193W_mRNA	YNL193W
YNL194C_mRNA	YNL194C
YNL195C_mRNA	YNL195C
YNL198C_mRNA	YNL198C
YNL200C_mRNA	YNL200C
YNL203C_mRNA	YNL203C
YNL205C_mRNA	YNL205C
YNL208W_mRNA	YNL208W
YNL211C_mRNA	YNL211C
YNL217W_mRNA	YNL217W
YNL226W_mRNA	YNL226W
YNL228W_mRNA	YNL228W
YNL234W_mRNA	YNL234W
YNL235C_mRNA	YNL235C
YNL247W_mRNA	YNL247W
YNL266W_mRNA	YNL266W
YNL276C_mRNA	YNL276C
YNL277W-A_mRNA	YNL277W-A
YNL284C-B_pre-mRNA	YNL284C-B
YNL285W_mRNA	YNL285W
YNL295W_mRNA	YNL295W
YNL296W_mRNA	YNL296W
YNL303W_mRNA	YNL303W
YNL319W_mRNA	YNL319W
YNL320W_mRNA	YNL320W
YNL324W_mRNA	YNL324W
YNL337W_mRNA	YNL337W
YNL338W_mRNA	YNL338W
YNL339W-A_mRNA	YNL339W-A
YNL339W-B_mRNA	YNL339W-B
YNR001W-A_mRNA	YNR001W-A
YNR003W-A_mRNA	YNR003W-A
YNR005C_mRNA	YNR005C
YNR014W_mRNA	YNR014W
YNR021W_mRNA	YNR021W
YNR025C_mRNA	YNR025C
YNR029C_mRNA	YNR029C
YNR034W-A_mRNA	YNR034W-A
YNR040W_mRNA	YNR040W
YNR042W_mRNA	YNR042W
YNR048W_mRNA	YNR048W
YNR061C_mRNA	YNR061C
YNR062C_mRNA	YNR062C
YNR063W_mRNA	YNR063W
YNR064C_mRNA	YNR064C
YNR065C_mRNA	YNR065C
YNR066C_mRNA	YNR066C
YNR068C_mRNA	YNR068C
YNR071C_mRNA	YNR071C
YNR073C_mRNA	YNR073C
YNR075C-A_mRNA	YNR075C-A
YNR077C_mRNA	YNR077C
YOL013W-A_mRNA	YOL013W-A
YOL013W-B_mRNA	YOL013W-B
YOL014W_mRNA	YOL014W
YOL019W_mRNA	YOL019W
YOL019W-A_mRNA	YOL019W-A
YOL024W_mRNA	YOL024W
YOL029C_mRNA	YOL029C
YOL035C_mRNA	YOL035C
YOL036W_mRNA	YOL036W
YOL037C_mRNA	YOL037C
YOL038C-A_mRNA	YOL038C-A
YOL046C_mRNA	YOL046C
YOL050C_mRNA	YOL050C
YOL057W_mRNA	YOL057W
YOL075C_mRNA	YOL075C
YOL079W_mRNA	YOL079W
YOL083C-A_mRNA	YOL083C-A
YOL085C_mRNA	YOL085C
YOL085W-A_mRNA	YOL085W-A
YOL097W-A_mRNA	YOL097W-A
YOL098C_mRNA	YOL098C
YOL099C_mRNA	YOL099C
YOL103W-B_pre-mRNA	YOL103W-B
YOL106W_mRNA	YOL106W
YOL107W_mRNA	YOL107W
YOL114C_mRNA	YOL114C
YOL118C_mRNA	YOL118C
YOL131W_mRNA	YOL131W
YOL134C_mRNA	YOL134C
YOL150C_mRNA	YOL150C
YOL153C	YOL153C
YOL155W-A_mRNA	YOL155W-A
YOL159C_mRNA	YOL159C
YOL159C-A_mRNA	YOL159C-A
YOL160W_mRNA	YOL160W
YOL162W_mRNA	YOL162W
YOL163W_mRNA	YOL163W
YOL164W-A_mRNA	YOL164W-A
YOL166C_mRNA	YOL166C
YOL166W-A_mRNA	YOL166W-A
YPR028W_mRNA	YOP1
YPR028W_pre-mRNA	YOP1
YOR008C-A_mRNA	YOR008C-A
YOR008W-B_mRNA	YOR008W-B
YOR011W-A_mRNA	YOR011W-A
YOR012W_mRNA	YOR012W
YOR015W_mRNA	YOR015W
YOR019W_mRNA	YOR019W
YOR020W-A_mRNA	YOR020W-A
YOR022C_mRNA	YOR022C
YOR024W_mRNA	YOR024W
YOR029W_mRNA	YOR029W
YOR031W	YOR031W
YOR032W-A_mRNA	YOR032W-A
YOR034C-A_mRNA	YOR034C-A
YOR041C_mRNA	YOR041C
YOR050C_mRNA	YOR050C
YOR053W_mRNA	YOR053W
YOR055W_mRNA	YOR055W
YOR062C_mRNA	YOR062C
YOR072W_mRNA	YOR072W
YOR072W-A_mRNA	YOR072W-A
YOR072W-B_mRNA	YOR072W-B
YOR073W-A_mRNA	YOR073W-A
YOR082C_mRNA	YOR082C
YOR093C_mRNA	YOR093C
YOR097C_mRNA	YOR097C
YGR281W_mRNA	YOR1
YOR102W_mRNA	YOR102W
YOR105W_mRNA	YOR105W
YOR108C-A_mRNA	YOR108C-A
YOR111W_mRNA	YOR111W
YOR114W_mRNA	YOR114W
YOR121C_mRNA	YOR121C
YOR131C_mRNA	YOR131C
YOR139C_mRNA	YOR139C
YOR142W-B_pre-mRNA	YOR142W-B
YOR146W_mRNA	YOR146W
YOR152C_mRNA	YOR152C
YOR161C-C_mRNA	YOR161C-C
YOR161W-A_mRNA	YOR161W-A
YOR161W-B_mRNA	YOR161W-B
YOR169C_mRNA	YOR169C
YOR170W_mRNA	YOR170W
YOR186C-A_mRNA	YOR186C-A
YOR186W_mRNA	YOR186W
YOR192C-B_pre-mRNA	YOR192C-B
YOR192C-C_mRNA	YOR192C-C
YOR199W_mRNA	YOR199W
YOR200W_mRNA	YOR200W
YOR203W_mRNA	YOR203W
YOR218C_mRNA	YOR218C
YOR225W_mRNA	YOR225W
YOR231C-A_mRNA	YOR231C-A
YOR238W_mRNA	YOR238W
YOR248W_mRNA	YOR248W
YOR263C_mRNA	YOR263C
YOR268C_mRNA	YOR268C
YOR277C_mRNA	YOR277C
YOR282W_mRNA	YOR282W
YOR283W_mRNA	YOR283W
YOR289W_mRNA	YOR289W
YOR292C_mRNA	YOR292C
YOR293C-A_mRNA	YOR293C-A
YOR296W_mRNA	YOR296W
YOR300W_mRNA	YOR300W
YOR302W_mRNA	YOR302W
YOR309C_mRNA	YOR309C
YOR314W_mRNA	YOR314W
YOR314W-A_mRNA	YOR314W-A
YOR316C-A_mRNA	YOR316C-A
YOR318C_mRNA	YOR318C
YOR318C_pre-mRNA	YOR318C
YOR325W_mRNA	YOR325W
YOR329W-A_mRNA	YOR329W-A
YOR331C_mRNA	YOR331C
YOR333C_mRNA	YOR333C
YOR335W-A_mRNA	YOR335W-A
YOR338W_mRNA	YOR338W
YOR342C_mRNA	YOR342C
YOR343C_mRNA	YOR343C
YOR343W-B_pre-mRNA	YOR343W-B
YOR345C_mRNA	YOR345C
YOR364W_mRNA	YOR364W
YOR365C_mRNA	YOR365C
YOR366W_mRNA	YOR366W
YOR376W_mRNA	YOR376W
YOR376W-A_mRNA	YOR376W-A
YOR379C_mRNA	YOR379C
YOR381W-A_mRNA	YOR381W-A
YOR385W_mRNA	YOR385W
YOR387C_mRNA	YOR387C
YOR389W_mRNA	YOR389W
YOR392W_mRNA	YOR392W
YOR394C-A_mRNA	YOR394C-A
YOR396C-A_mRNA	YOR396C-A
YER074W-A_mRNA	YOS1
YER074W-A_pre-mRNA	YOS1
YDR057W_mRNA	YOS9
YML027W_mRNA	YOX1
YBR183W_mRNA	YPC1
YDL235C_mRNA	YPD1
YKL100C_mRNA	YPF1
YFR003C_mRNA	YPI1
YKL126W_mRNA	YPK1
YMR104C_mRNA	YPK2
YBR028C_mRNA	YPK3
YOR291W_mRNA	YPK9
YPL014W_mRNA	YPL014W
